NUMERO,RAMA,CURSO,COMUNIDAD,PRIVADA,PRESENCIAL,SEXO,NACIONALIDAD,NOTA_MATEMATICAS,NOTA_BIOLOGIA,NOTA_LENGUA,NOTA_TECNOLOGIA,MEDIA,BECADO
0,Ciencias,2017,Murcia,0,0,Mujer,Resto de Africa,"7,97","5,88","5,31","7,5","6,66",0
0,Ciencias,2018,Murcia,0,0,Mujer,Resto de Africa,"7,98","5,88","5,31","7,51","6,67",0
0,Ciencias,2019,Murcia,0,0,Mujer,Resto de Africa,"7,98","5,88","5,32","7,51","6,67",0
0,Ciencias,2020,Murcia,0,0,Mujer,Resto de Africa,"7,98","5,88","5,32","7,51","6,67",0
0,Ciencias,2021,Murcia,0,0,Mujer,Resto de Africa,"7,99","5,89","5,32","7,52","6,68",0
0,Ciencias,2022,Murcia,0,0,Mujer,Resto de Africa,"7,99","5,89","5,32","7,52","6,68",0
0,Ciencias Sociales y Juridicas,2016,Murcia,0,0,Mujer,Resto de Africa,"3,88","5,87","8,63","5,29","5,92",0
0,Ciencias Sociales y Juridicas,2017,Murcia,0,0,Mujer,Resto de Africa,"3,88","5,88","8,64","5,29","5,92",0
0,Ciencias Sociales y Juridicas,2018,Murcia,0,0,Mujer,Resto de Africa,"3,88","5,88","8,64","5,3","5,92",0
0,Ciencias Sociales y Juridicas,2019,Murcia,0,0,Mujer,Resto de Africa,"3,88","5,88","8,65","5,3","5,93",0
0,Ciencias Sociales y Juridicas,2020,Murcia,0,0,Mujer,Resto de Africa,"3,88","5,88","8,65","5,3","5,93",0
0,Ciencias Sociales y Juridicas,2021,Murcia,0,0,Mujer,Resto de Africa,"3,89","5,89","8,65","5,3","5,93",0
0,Ciencias Sociales y Juridicas,2022,Murcia,0,0,Mujer,Resto de Africa,"3,89","5,89","8,66","5,31","5,94",0
0,Ingenieria y Arquitectura,2016,Murcia,0,0,Mujer,Resto de Africa,"6,94","4,86","5,31","8,6","6,43",0
0,Ingenieria y Arquitectura,2017,Murcia,0,0,Mujer,Resto de Africa,"6,95","4,86","5,31","8,61","6,43",0
0,Ingenieria y Arquitectura,2018,Murcia,0,0,Mujer,Resto de Africa,"6,95","4,86","5,31","8,61","6,43",1
0,Ingenieria y Arquitectura,2019,Murcia,0,0,Mujer,Resto de Africa,"6,95","4,87","5,32","8,62","6,44",0
0,Ingenieria y Arquitectura,2020,Murcia,0,0,Mujer,Resto de Africa,"6,96","4,87","5,32","8,62","6,44",1
0,Ingenieria y Arquitectura,2021,Murcia,0,0,Mujer,Resto de Africa,"6,96","4,87","5,32","8,63","6,44",0
0,Ingenieria y Arquitectura,2022,Murcia,0,0,Mujer,Resto de Africa,"6,97","4,87","5,32","8,63","6,45",0
0,Artes y Humanidades,2016,Murcia,0,0,Mujer,Resto de Africa,"3,88","4,86","8,63","4,19","5,39",0
0,Artes y Humanidades,2017,Murcia,0,0,Mujer,Resto de Africa,"3,88","4,86","8,64","4,19","5,39",0
0,Artes y Humanidades,2018,Murcia,0,0,Mujer,Resto de Africa,"3,88","4,86","8,64","4,19","5,39",0
0,Artes y Humanidades,2019,Murcia,0,0,Mujer,Resto de Africa,"3,88","4,87","8,65","4,19","5,4",0
0,Artes y Humanidades,2020,Murcia,0,0,Mujer,Resto de Africa,"3,88","4,87","8,65","4,19","5,4",0
0,Artes y Humanidades,2021,Murcia,0,0,Mujer,Resto de Africa,"3,89","4,87","8,65","4,2","5,4",0
0,Artes y Humanidades,2022,Murcia,0,0,Mujer,Resto de Africa,"3,89","4,87","8,66","4,2","5,4",0
0,Ciencias de la Salud,2016,Murcia,0,0,Mujer,Resto de Africa,"5,92","7,9","6,42","5,29","6,38",0
0,Ciencias de la Salud,2017,Murcia,0,0,Mujer,Resto de Africa,"5,92","7,91","6,42","5,29","6,38",0
0,Ciencias de la Salud,2018,Murcia,0,0,Mujer,Resto de Africa,"5,93","7,91","6,42","5,3","6,39",0
0,Ciencias de la Salud,2019,Murcia,0,0,Mujer,Resto de Africa,"5,93","7,91","6,43","5,3","6,39",0
0,Ciencias de la Salud,2020,Murcia,0,0,Mujer,Resto de Africa,"5,93","7,92","6,43","5,3","6,4",1
0,Ciencias de la Salud,2021,Murcia,0,0,Mujer,Resto de Africa,"5,94","7,92","6,43","5,3","6,4",1
0,Ciencias de la Salud,2022,Murcia,0,0,Mujer,Resto de Africa,"5,94","7,92","6,44","5,31","6,4",0
0,Ciencias,2016,Murcia,0,0,Mujer,Resto de Africa,"7,97","5,87","5,31","7,5","6,66",1
0,Ciencias,2017,Murcia,0,0,Mujer,Resto de Africa,"7,97","5,88","5,31","7,5","6,66",0
0,Ciencias,2018,Murcia,0,0,Mujer,Resto de Africa,"7,98","5,88","5,31","7,51","6,67",0
0,Ciencias,2019,Murcia,0,0,Mujer,Resto de Africa,"7,98","5,88","5,32","7,51","6,67",0
0,Ciencias,2020,Murcia,0,0,Mujer,Resto de Africa,"7,98","5,88","5,32","7,51","6,67",0
0,Ciencias,2021,Murcia,0,0,Mujer,Resto de Africa,"7,99","5,89","5,32","7,52","6,68",1
604,Ciencias Sociales y Juridicas,2016,Murcia,1,1,Hombre,Espana,"4,9","6,89","9,74","6,4","6,98",0
601,Ciencias Sociales y Juridicas,2017,Murcia,1,1,Hombre,Espana,"4,9","6,89","9,75","6,4","6,98",0
566,Ciencias Sociales y Juridicas,2018,Murcia,1,1,Hombre,Espana,"4,9","6,89","9,75","6,4","6,98",0
604,Ciencias Sociales y Juridicas,2019,Murcia,1,1,Hombre,Espana,"4,91","6,9","9,75","6,4","6,99",0
594,Ciencias Sociales y Juridicas,2020,Murcia,1,1,Hombre,Espana,"4,91","6,9","9,76","6,41",7,0
673,Ciencias Sociales y Juridicas,2021,Murcia,1,1,Hombre,Espana,"4,91","6,9","9,76","6,41",7,0
165,Ciencias Sociales y Juridicas,2022,Murcia,1,1,Hombre,Espana,"4,91","6,91","9,77","6,41",7,0
168,Ingenieria y Arquitectura,2016,Murcia,1,1,Hombre,Espana,"7,97","5,87","6,42","9,71","7,49",0
159,Ingenieria y Arquitectura,2017,Murcia,1,1,Hombre,Espana,"7,97","5,88","6,42","9,71","7,5",0
180,Ingenieria y Arquitectura,2018,Murcia,1,1,Hombre,Espana,"7,98","5,88","6,42","9,72","7,5",0
153,Ingenieria y Arquitectura,2019,Murcia,1,1,Hombre,Espana,"7,98","5,88","6,43","9,72","7,5",0
164,Ingenieria y Arquitectura,2020,Murcia,1,1,Hombre,Espana,"7,98","5,88","6,43","9,73","7,5",0
212,Ingenieria y Arquitectura,2021,Murcia,1,1,Hombre,Espana,"7,99","5,89","6,43","9,73","7,51",0
4,Ingenieria y Arquitectura,2022,Murcia,1,1,Hombre,Espana,"7,99","5,89","6,44","9,74","7,52",0
3,Artes y Humanidades,2016,Murcia,1,1,Hombre,Espana,"4,9","5,87","9,74","5,29","6,45",0
4,Artes y Humanidades,2017,Murcia,1,1,Hombre,Espana,"4,9","5,88","9,75","5,29","6,46",0
10,Artes y Humanidades,2018,Murcia,1,1,Hombre,Espana,"4,9","5,88","9,75","5,3","6,46",0
11,Artes y Humanidades,2019,Murcia,1,1,Hombre,Espana,"4,91","5,88","9,75","5,3","6,46",0
4,Artes y Humanidades,2020,Murcia,1,1,Hombre,Espana,"4,91","5,88","9,76","5,3","6,46",0
8,Artes y Humanidades,2021,Murcia,1,1,Hombre,Espana,"4,91","5,89","9,76","5,3","6,47",0
357,Artes y Humanidades,2022,Murcia,1,1,Hombre,Espana,"4,91","5,89","9,77","5,31","6,47",0
408,Ciencias de la Salud,2016,Murcia,1,1,Hombre,Espana,"6,94","8,92","7,52","6,4","7,44",0
368,Ciencias de la Salud,2017,Murcia,1,1,Hombre,Espana,"6,95","8,92","7,53","6,4","7,45",0
355,Ciencias de la Salud,2018,Murcia,1,1,Hombre,Espana,"6,95","8,92","7,53","6,4","7,45",1
342,Ciencias de la Salud,2019,Murcia,1,1,Hombre,Espana,"6,95","8,93","7,54","6,4","7,46",1
423,Ciencias de la Salud,2020,Murcia,1,1,Hombre,Espana,"6,96","8,93","7,54","6,41","7,46",0
487,Ciencias de la Salud,2021,Murcia,1,1,Hombre,Espana,"6,96","8,94","7,54","6,41","7,46",1
8,Ciencias de la Salud,2022,Murcia,1,1,Hombre,Espana,"6,97","8,94","7,55","6,41","7,47",0
28,Ciencias,2016,Murcia,1,1,Hombre,Espana,"8,99","6,89","6,42","8,6","7,72",0
32,Ciencias,2017,Murcia,1,1,Hombre,Espana,"8,99","6,89","6,42","8,61","7,73",0
27,Ciencias,2018,Murcia,1,1,Hombre,Espana,9,"6,89","6,42","8,61","7,73",0
28,Ciencias,2019,Murcia,1,1,Hombre,Espana,9,"6,9","6,43","8,62","7,74",1
44,Ciencias,2020,Murcia,1,1,Hombre,Espana,"9,01","6,9","6,43","8,62","7,74",0
21,Ciencias,2021,Murcia,1,1,Hombre,Espana,"9,01","6,9","6,43","8,63","7,74",0
9,Ciencias Sociales y Juridicas,2016,Murcia,1,1,Hombre,Union Europea,"4,9","6,89","9,74","6,4","6,98",0
51,Ciencias Sociales y Juridicas,2017,Murcia,1,1,Hombre,Union Europea,"4,9","6,89","9,75","6,4","6,98",0
5,Ciencias Sociales y Juridicas,2018,Murcia,1,1,Hombre,Union Europea,"4,9","6,89","9,75","6,4","6,98",0
24,Ciencias Sociales y Juridicas,2019,Murcia,1,1,Hombre,Union Europea,"4,91","6,9","9,75","6,4","6,99",0
23,Ciencias Sociales y Juridicas,2020,Murcia,1,1,Hombre,Union Europea,"4,91","6,9","9,76","6,41",7,0
9,Ciencias Sociales y Juridicas,2021,Murcia,1,1,Hombre,Union Europea,"4,91","6,9","9,76","6,41",7,0
27,Ciencias Sociales y Juridicas,2022,Murcia,1,1,Hombre,Union Europea,"4,91","6,91","9,77","6,41",7,0
1,Ingenieria y Arquitectura,2016,Murcia,1,1,Hombre,Union Europea,"7,97","5,87","6,42","9,71","7,49",0
0,Ingenieria y Arquitectura,2017,Murcia,1,1,Hombre,Union Europea,"7,97","5,88","6,42","9,71","7,5",0
1,Ingenieria y Arquitectura,2018,Murcia,1,1,Hombre,Union Europea,"7,98","5,88","6,42","9,72","7,5",0
2,Ingenieria y Arquitectura,2019,Murcia,1,1,Hombre,Union Europea,"7,98","5,88","6,43","9,72","7,5",0
1,Ingenieria y Arquitectura,2020,Murcia,1,1,Hombre,Union Europea,"7,98","5,88","6,43","9,73","7,5",0
2,Ingenieria y Arquitectura,2021,Murcia,1,1,Hombre,Union Europea,"7,99","5,89","6,43","9,73","7,51",0
1,Ingenieria y Arquitectura,2022,Murcia,1,1,Hombre,Union Europea,"7,99","5,89","6,44","9,74","7,52",0
0,Artes y Humanidades,2016,Murcia,1,1,Hombre,Union Europea,"4,9","5,87","9,74","5,29","6,45",0
0,Artes y Humanidades,2017,Murcia,1,1,Hombre,Union Europea,"4,9","5,88","9,75","5,29","6,46",0
0,Artes y Humanidades,2018,Murcia,1,1,Hombre,Union Europea,"4,9","5,88","9,75","5,3","6,46",0
1,Artes y Humanidades,2019,Murcia,1,1,Hombre,Union Europea,"4,91","5,88","9,75","5,3","6,46",0
1,Artes y Humanidades,2020,Murcia,1,1,Hombre,Union Europea,"4,91","5,88","9,76","5,3","6,46",0
0,Artes y Humanidades,2021,Murcia,1,1,Hombre,Union Europea,"4,91","5,89","9,76","5,3","6,47",0
0,Artes y Humanidades,2022,Murcia,1,1,Hombre,Union Europea,"4,91","5,89","9,77","5,31","6,47",0
67,Ciencias de la Salud,2016,Murcia,1,1,Hombre,Union Europea,"6,94","8,92","7,52","6,4","7,44",0
94,Ciencias de la Salud,2017,Murcia,1,1,Hombre,Union Europea,"6,95","8,92","7,53","6,4","7,45",1
124,Ciencias de la Salud,2018,Murcia,1,1,Hombre,Union Europea,"6,95","8,92","7,53","6,4","7,45",0
99,Ciencias de la Salud,2019,Murcia,1,1,Hombre,Union Europea,"6,95","8,93","7,54","6,4","7,46",1
110,Ciencias de la Salud,2020,Murcia,1,1,Hombre,Union Europea,"6,96","8,93","7,54","6,41","7,46",0
82,Ciencias de la Salud,2021,Murcia,1,1,Hombre,Union Europea,"6,96","8,94","7,54","6,41","7,46",0
91,Ciencias de la Salud,2022,Murcia,1,1,Hombre,Union Europea,"6,97","8,94","7,55","6,41","7,47",1
0,Ciencias,2016,Murcia,1,1,Hombre,Union Europea,"8,99","6,89","6,42","8,6","7,72",0
0,Ciencias,2017,Murcia,1,1,Hombre,Union Europea,"8,99","6,89","6,42","8,61","7,73",1
0,Ciencias,2018,Murcia,1,1,Hombre,Union Europea,9,"6,89","6,42","8,61","7,73",1
0,Ciencias,2019,Murcia,1,1,Hombre,Union Europea,9,"6,9","6,43","8,62","7,74",0
0,Ciencias,2020,Murcia,1,1,Hombre,Union Europea,"9,01","6,9","6,43","8,62","7,74",1
0,Ciencias,2021,Murcia,1,1,Hombre,Union Europea,"9,01","6,9","6,43","8,63","7,74",0
0,Ciencias,2022,Murcia,1,1,Hombre,Union Europea,"9,02","6,91","6,44","8,63","7,75",0
1,Ciencias Sociales y Juridicas,2016,Murcia,1,1,Hombre,Resto de Europa,"4,9","6,89","9,74","6,4","6,98",0
4,Ciencias Sociales y Juridicas,2017,Murcia,1,1,Hombre,Resto de Europa,"4,9","6,89","9,75","6,4","6,98",0
4,Ciencias Sociales y Juridicas,2018,Murcia,1,1,Hombre,Resto de Europa,"4,9","6,89","9,75","6,4","6,98",0
8,Ciencias Sociales y Juridicas,2019,Murcia,1,1,Hombre,Resto de Europa,"4,91","6,9","9,75","6,4","6,99",0
6,Ciencias Sociales y Juridicas,2020,Murcia,1,1,Hombre,Resto de Europa,"4,91","6,9","9,76","6,41",7,0
5,Ciencias Sociales y Juridicas,2021,Murcia,1,1,Hombre,Resto de Europa,"4,91","6,9","9,76","6,41",7,0
8,Ciencias Sociales y Juridicas,2022,Murcia,1,1,Hombre,Resto de Europa,"4,91","6,91","9,77","6,41",7,0
2,Ingenieria y Arquitectura,2016,Murcia,1,1,Hombre,Resto de Europa,"7,97","5,87","6,42","9,71","7,49",1
0,Ingenieria y Arquitectura,2017,Murcia,1,1,Hombre,Resto de Europa,"7,97","5,88","6,42","9,71","7,5",0
1,Ingenieria y Arquitectura,2018,Murcia,1,1,Hombre,Resto de Europa,"7,98","5,88","6,42","9,72","7,5",0
0,Ingenieria y Arquitectura,2019,Murcia,1,1,Hombre,Resto de Europa,"7,98","5,88","6,43","9,72","7,5",1
1,Ingenieria y Arquitectura,2020,Murcia,1,1,Hombre,Resto de Europa,"7,98","5,88","6,43","9,73","7,5",0
1,Ingenieria y Arquitectura,2021,Murcia,1,1,Hombre,Resto de Europa,"7,99","5,89","6,43","9,73","7,51",0
1,Ingenieria y Arquitectura,2022,Murcia,1,1,Hombre,Resto de Europa,"7,99","5,89","6,44","9,74","7,52",0
0,Artes y Humanidades,2016,Murcia,1,1,Hombre,Resto de Europa,"4,9","5,87","9,74","5,29","6,45",0
1,Artes y Humanidades,2017,Murcia,1,1,Hombre,Resto de Europa,"4,9","5,88","9,75","5,29","6,46",0
0,Artes y Humanidades,2018,Murcia,1,1,Hombre,Resto de Europa,"4,9","5,88","9,75","5,3","6,46",0
0,Artes y Humanidades,2019,Murcia,1,1,Hombre,Resto de Europa,"4,91","5,88","9,75","5,3","6,46",0
0,Artes y Humanidades,2020,Murcia,1,1,Hombre,Resto de Europa,"4,91","5,88","9,76","5,3","6,46",0
0,Artes y Humanidades,2021,Murcia,1,1,Hombre,Resto de Europa,"4,91","5,89","9,76","5,3","6,47",0
0,Artes y Humanidades,2022,Murcia,1,1,Hombre,Resto de Europa,"4,91","5,89","9,77","5,31","6,47",0
1,Ciencias de la Salud,2016,Murcia,1,1,Hombre,Resto de Europa,"6,94","8,92","7,52","6,4","7,44",1
2,Ciencias de la Salud,2017,Murcia,1,1,Hombre,Resto de Europa,"6,95","8,92","7,53","6,4","7,45",1
2,Ciencias de la Salud,2018,Murcia,1,1,Hombre,Resto de Europa,"6,95","8,92","7,53","6,4","7,45",0
0,Ciencias de la Salud,2019,Murcia,1,1,Hombre,Resto de Europa,"6,95","8,93","7,54","6,4","7,46",0
0,Ciencias de la Salud,2020,Murcia,1,1,Hombre,Resto de Europa,"6,96","8,93","7,54","6,41","7,46",0
2,Ciencias de la Salud,2021,Murcia,1,1,Hombre,Resto de Europa,"6,96","8,94","7,54","6,41","7,46",0
2,Ciencias de la Salud,2022,Murcia,1,1,Hombre,Resto de Europa,"6,97","8,94","7,55","6,41","7,47",1
0,Ciencias,2016,Murcia,1,1,Hombre,Resto de Europa,"8,99","6,89","6,42","8,6","7,72",1
0,Ciencias,2017,Murcia,1,1,Hombre,Resto de Europa,"8,99","6,89","6,42","8,61","7,73",0
0,Ciencias,2018,Murcia,1,1,Hombre,Resto de Europa,9,"6,89","6,42","8,61","7,73",0
0,Ciencias,2019,Murcia,1,1,Hombre,Resto de Europa,9,"6,9","6,43","8,62","7,74",1
0,Ciencias,2020,Murcia,1,1,Hombre,Resto de Europa,"9,01","6,9","6,43","8,62","7,74",1
0,Ciencias,2021,Murcia,1,1,Hombre,Resto de Europa,"9,01","6,9","6,43","8,63","7,74",0
0,Ciencias,2022,Murcia,1,1,Hombre,Resto de Europa,"9,02","6,91","6,44","8,63","7,75",0
0,Ciencias Sociales y Juridicas,2016,Murcia,1,1,Hombre,EEUU y Canada,"4,9","6,89","9,74","6,4","6,98",0
0,Ciencias Sociales y Juridicas,2017,Murcia,1,1,Hombre,EEUU y Canada,"4,9","6,89","9,75","6,4","6,98",0
0,Ciencias Sociales y Juridicas,2018,Murcia,1,1,Hombre,EEUU y Canada,"4,9","6,89","9,75","6,4","6,98",0
2,Ciencias Sociales y Juridicas,2019,Murcia,1,1,Hombre,EEUU y Canada,"4,91","6,9","9,75","6,4","6,99",0
2,Ciencias Sociales y Juridicas,2020,Murcia,1,1,Hombre,EEUU y Canada,"4,91","6,9","9,76","6,41",7,0
3,Ciencias Sociales y Juridicas,2021,Murcia,1,1,Hombre,EEUU y Canada,"4,91","6,9","9,76","6,41",7,0
0,Ciencias Sociales y Juridicas,2022,Murcia,1,1,Hombre,EEUU y Canada,"4,91","6,91","9,77","6,41",7,0
0,Ingenieria y Arquitectura,2016,Murcia,1,1,Hombre,EEUU y Canada,"7,97","5,87","6,42","9,71","7,49",0
0,Ingenieria y Arquitectura,2017,Murcia,1,1,Hombre,EEUU y Canada,"7,97","5,88","6,42","9,71","7,5",0
0,Ingenieria y Arquitectura,2018,Murcia,1,1,Hombre,EEUU y Canada,"7,98","5,88","6,42","9,72","7,5",0
0,Ingenieria y Arquitectura,2019,Murcia,1,1,Hombre,EEUU y Canada,"7,98","5,88","6,43","9,72","7,5",0
0,Ingenieria y Arquitectura,2020,Murcia,1,1,Hombre,EEUU y Canada,"7,98","5,88","6,43","9,73","7,5",1
0,Ingenieria y Arquitectura,2021,Murcia,1,1,Hombre,EEUU y Canada,"7,99","5,89","6,43","9,73","7,51",1
0,Ingenieria y Arquitectura,2022,Murcia,1,1,Hombre,EEUU y Canada,"7,99","5,89","6,44","9,74","7,52",1
0,Artes y Humanidades,2016,Murcia,1,1,Hombre,EEUU y Canada,"4,9","5,87","9,74","5,29","6,45",0
0,Artes y Humanidades,2017,Murcia,1,1,Hombre,EEUU y Canada,"4,9","5,88","9,75","5,29","6,46",0
2,Artes y Humanidades,2018,Murcia,1,1,Hombre,EEUU y Canada,"4,9","5,88","9,75","5,3","6,46",0
0,Artes y Humanidades,2019,Murcia,1,1,Hombre,EEUU y Canada,"4,91","5,88","9,75","5,3","6,46",0
0,Artes y Humanidades,2020,Murcia,1,1,Hombre,EEUU y Canada,"4,91","5,88","9,76","5,3","6,46",0
0,Artes y Humanidades,2021,Murcia,1,1,Hombre,EEUU y Canada,"4,91","5,89","9,76","5,3","6,47",0
0,Artes y Humanidades,2022,Murcia,1,1,Hombre,EEUU y Canada,"4,91","5,89","9,77","5,31","6,47",0
0,Ciencias de la Salud,2016,Murcia,1,1,Hombre,EEUU y Canada,"6,94","8,92","7,52","6,4","7,44",1
1,Ciencias de la Salud,2017,Murcia,1,1,Hombre,EEUU y Canada,"6,95","8,92","7,53","6,4","7,45",0
0,Ciencias de la Salud,2018,Murcia,1,1,Hombre,EEUU y Canada,"6,95","8,92","7,53","6,4","7,45",0
0,Ciencias de la Salud,2019,Murcia,1,1,Hombre,EEUU y Canada,"6,95","8,93","7,54","6,4","7,46",0
4,Ciencias de la Salud,2020,Murcia,1,1,Hombre,EEUU y Canada,"6,96","8,93","7,54","6,41","7,46",1
5,Ciencias de la Salud,2021,Murcia,1,1,Hombre,EEUU y Canada,"6,96","8,94","7,54","6,41","7,46",1
0,Ciencias de la Salud,2022,Murcia,1,1,Hombre,EEUU y Canada,"6,97","8,94","7,55","6,41","7,47",0
0,Ciencias,2016,Murcia,1,1,Hombre,EEUU y Canada,"8,99","6,89","6,42","8,6","7,72",1
0,Ciencias,2017,Murcia,1,1,Hombre,EEUU y Canada,"8,99","6,89","6,42","8,61","7,73",0
0,Ciencias,2018,Murcia,1,1,Hombre,EEUU y Canada,9,"6,89","6,42","8,61","7,73",0
0,Ciencias,2019,Murcia,1,1,Hombre,EEUU y Canada,9,"6,9","6,43","8,62","7,74",1
0,Ciencias,2020,Murcia,1,1,Hombre,EEUU y Canada,"9,01","6,9","6,43","8,62","7,74",1
0,Ciencias,2021,Murcia,1,1,Hombre,EEUU y Canada,"9,01","6,9","6,43","8,63","7,74",1
4,Ciencias Sociales y Juridicas,2016,Murcia,1,1,Hombre,America Latina y Caribe,"4,9","6,89","9,74","6,4","6,98",0
6,Ciencias Sociales y Juridicas,2017,Murcia,1,1,Hombre,America Latina y Caribe,"4,9","6,89","9,75","6,4","6,98",0
7,Ciencias Sociales y Juridicas,2018,Murcia,1,1,Hombre,America Latina y Caribe,"4,9","6,89","9,75","6,4","6,98",0
12,Ciencias Sociales y Juridicas,2019,Murcia,1,1,Hombre,America Latina y Caribe,"4,91","6,9","9,75","6,4","6,99",0
14,Ciencias Sociales y Juridicas,2020,Murcia,1,1,Hombre,America Latina y Caribe,"4,91","6,9","9,76","6,41",7,0
11,Ciencias Sociales y Juridicas,2021,Murcia,1,1,Hombre,America Latina y Caribe,"4,91","6,9","9,76","6,41",7,0
21,Ciencias Sociales y Juridicas,2022,Murcia,1,1,Hombre,America Latina y Caribe,"4,91","6,91","9,77","6,41",7,0
2,Ingenieria y Arquitectura,2016,Murcia,1,1,Hombre,America Latina y Caribe,"7,97","5,87","6,42","9,71","7,49",0
2,Ingenieria y Arquitectura,2017,Murcia,1,1,Hombre,America Latina y Caribe,"7,97","5,88","6,42","9,71","7,5",1
5,Ingenieria y Arquitectura,2018,Murcia,1,1,Hombre,America Latina y Caribe,"7,98","5,88","6,42","9,72","7,5",1
4,Ingenieria y Arquitectura,2019,Murcia,1,1,Hombre,America Latina y Caribe,"7,98","5,88","6,43","9,72","7,5",0
5,Ingenieria y Arquitectura,2020,Murcia,1,1,Hombre,America Latina y Caribe,"7,98","5,88","6,43","9,73","7,5",0
12,Ingenieria y Arquitectura,2021,Murcia,1,1,Hombre,America Latina y Caribe,"7,99","5,89","6,43","9,73","7,51",0
16,Ingenieria y Arquitectura,2022,Murcia,1,1,Hombre,America Latina y Caribe,"7,99","5,89","6,44","9,74","7,52",0
0,Artes y Humanidades,2016,Murcia,1,1,Hombre,America Latina y Caribe,"4,9","5,87","9,74","5,29","6,45",0
0,Artes y Humanidades,2017,Murcia,1,1,Hombre,America Latina y Caribe,"4,9","5,88","9,75","5,29","6,46",0
0,Artes y Humanidades,2018,Murcia,1,1,Hombre,America Latina y Caribe,"4,9","5,88","9,75","5,3","6,46",0
1,Artes y Humanidades,2019,Murcia,1,1,Hombre,America Latina y Caribe,"4,91","5,88","9,75","5,3","6,46",0
0,Artes y Humanidades,2020,Murcia,1,1,Hombre,America Latina y Caribe,"4,91","5,88","9,76","5,3","6,46",0
1,Artes y Humanidades,2021,Murcia,1,1,Hombre,America Latina y Caribe,"4,91","5,89","9,76","5,3","6,47",0
0,Artes y Humanidades,2022,Murcia,1,1,Hombre,America Latina y Caribe,"4,91","5,89","9,77","5,31","6,47",0
2,Ciencias de la Salud,2016,Murcia,1,1,Hombre,America Latina y Caribe,"6,94","8,92","7,52","6,4","7,44",0
5,Ciencias de la Salud,2017,Murcia,1,1,Hombre,America Latina y Caribe,"6,95","8,92","7,53","6,4","7,45",0
8,Ciencias de la Salud,2018,Murcia,1,1,Hombre,America Latina y Caribe,"6,95","8,92","7,53","6,4","7,45",0
2,Ciencias de la Salud,2019,Murcia,1,1,Hombre,America Latina y Caribe,"6,95","8,93","7,54","6,4","7,46",0
4,Ciencias de la Salud,2020,Murcia,1,1,Hombre,America Latina y Caribe,"6,96","8,93","7,54","6,41","7,46",0
3,Ciencias de la Salud,2021,Murcia,1,1,Hombre,America Latina y Caribe,"6,96","8,94","7,54","6,41","7,46",1
6,Ciencias de la Salud,2022,Murcia,1,1,Hombre,America Latina y Caribe,"6,97","8,94","7,55","6,41","7,47",0
1,Ciencias,2016,Murcia,1,1,Hombre,America Latina y Caribe,"8,99","6,89","6,42","8,6","7,72",0
0,Ciencias,2017,Murcia,1,1,Hombre,America Latina y Caribe,"8,99","6,89","6,42","8,61","7,73",1
1,Ciencias,2018,Murcia,1,1,Hombre,America Latina y Caribe,9,"6,89","6,42","8,61","7,73",1
0,Ciencias,2019,Murcia,1,1,Hombre,America Latina y Caribe,9,"6,9","6,43","8,62","7,74",0
0,Ciencias,2020,Murcia,1,1,Hombre,America Latina y Caribe,"9,01","6,9","6,43","8,62","7,74",0
0,Ciencias,2021,Murcia,1,1,Hombre,America Latina y Caribe,"9,01","6,9","6,43","8,63","7,74",1
0,Ciencias,2022,Murcia,1,1,Hombre,America Latina y Caribe,"9,02","6,91","6,44","8,63","7,75",1
1,Ciencias Sociales y Juridicas,2016,Murcia,1,1,Hombre,Norte de Africa,"4,9","6,89","9,74","6,4","6,98",0
2,Ciencias Sociales y Juridicas,2017,Murcia,1,1,Hombre,Norte de Africa,"4,9","6,89","9,75","6,4","6,98",0
4,Ciencias Sociales y Juridicas,2018,Murcia,1,1,Hombre,Norte de Africa,"4,9","6,89","9,75","6,4","6,98",0
2,Ciencias Sociales y Juridicas,2019,Murcia,1,1,Hombre,Norte de Africa,"4,91","6,9","9,75","6,4","6,99",0
6,Ciencias Sociales y Juridicas,2020,Murcia,1,1,Hombre,Norte de Africa,"4,91","6,9","9,76","6,41",7,0
10,Ciencias Sociales y Juridicas,2021,Murcia,1,1,Hombre,Norte de Africa,"4,91","6,9","9,76","6,41",7,0
3,Ciencias Sociales y Juridicas,2022,Murcia,1,1,Hombre,Norte de Africa,"4,91","6,91","9,77","6,41",7,0
0,Ingenieria y Arquitectura,2016,Murcia,1,1,Hombre,Norte de Africa,"7,97","5,87","6,42","9,71","7,49",0
0,Ingenieria y Arquitectura,2017,Murcia,1,1,Hombre,Norte de Africa,"7,97","5,88","6,42","9,71","7,5",1
0,Ingenieria y Arquitectura,2018,Murcia,1,1,Hombre,Norte de Africa,"7,98","5,88","6,42","9,72","7,5",1
0,Ingenieria y Arquitectura,2019,Murcia,1,1,Hombre,Norte de Africa,"7,98","5,88","6,43","9,72","7,5",0
2,Ingenieria y Arquitectura,2020,Murcia,1,1,Hombre,Norte de Africa,"7,98","5,88","6,43","9,73","7,5",0
1,Ingenieria y Arquitectura,2021,Murcia,1,1,Hombre,Norte de Africa,"7,99","5,89","6,43","9,73","7,51",0
1,Ingenieria y Arquitectura,2022,Murcia,1,1,Hombre,Norte de Africa,"7,99","5,89","6,44","9,74","7,52",0
0,Artes y Humanidades,2016,Murcia,1,1,Hombre,Norte de Africa,"4,9","5,87","9,74","5,29","6,45",0
